1.577264470356556925e-01,5.420648209146203267e-02
1.520436017038428456e-01,5.365674661110051563e-02
1.464466094067262136e-01,5.308265012290847712e-02
1.409368511184055373e-01,5.248437032608860298e-02
1.355156862892942238e-01,5.186210167840386853e-02
1.301844525106951589e-01,5.121605494984689255e-02
1.249444651847702037e-01,5.054645673511798387e-02
1.197970171999845346e-01,4.985354892587827436e-02
1.147433786121053734e-01,4.913758814388249907e-02
1.097847963308350994e-01,4.839884513623301382e-02
1.049224938121547934e-01,4.763760413412947842e-02
1.001576707564547086e-01,4.685416217661790561e-02
9.549150281252627437e-02,4.604882840096860552e-02
9.092514128748824254e-02,4.522192330143267464e-02
8.645971286271908474e-02,4.437377795824261340e-02
8.209631931586486298e-02,4.350473323883243676e-02
7.783603724899246235e-02,4.261513897335709317e-02
7.367991782295385539e-02,4.170535310668819357e-02
6.962898649802817808e-02,4.077574082915478432e-02
6.568424278090440049e-02,3.982667368838114369e-02
6.184665997806820803e-02,3.885852868465073523e-02
5.811718495565326714e-02,3.787168735229394512e-02
5.449673790581605060e-02,3.686653482965823042e-02
5.098621211969217581e-02,3.584345892027182567e-02
4.758647376699021159e-02,3.480284914785652245e-02
4.429836168227735405e-02,3.374509580788061930e-02
4.112268715800942998e-02,3.267058901836939616e-02
3.806023374435663076e-02,3.157971777270915381e-02
3.511175705587427087e-02,3.047286899718885250e-02
3.227798458506631052e-02,2.935042661602373440e-02
2.955961552288727257e-02,2.821277062659530502e-02
2.695732058622735128e-02,2.706027618762437900e-02
2.447174185242323441e-02,2.589331272296561612e-02
2.210349260083493972e-02,2.471224304367562394e-02
1.985315716152846743e-02,2.351742249096152454e-02
1.772129077110096151e-02,2.230919810256202715e-02
1.570841943568446197e-02,2.108790780505096982e-02
1.381503980116172148e-02,1.985387963448119811e-02
1.204161903062628269e-02,1.860743098770782644e-02
1.038859468911712547e-02,1.734886790664234152e-02
8.856374635655639427e-03,1.607848439759338235e-02
7.445336922613066122e-03,1.479656178774930129e-02
6.155829702431114825e-03,1.350336812074546221e-02
4.988171141721231550e-03,1.219915759314700587e-02
3.942649342761062048e-03,1.088417003355092449e-02
3.019522272410146702e-03,9.558630425888463636e-03
2.219017698460001853e-03,8.222748478370041705e-03
1.541333133436018077e-03,6.876718239380999811e-03
9.866357858642205159e-04,5.520717761490831835e-03
5.550625190149927057e-04,4.154908814592340321e-03
2.467198171341999924e-04,2.779436649037651027e-03
6.168375916970614270e-05,1.394429809483122224e-03
0.000000000000000000e+00,0.000000000000000000e+00
6.168375916970614270e-05,-1.394429809483122224e-03
2.467198171341999924e-04,-2.779436649037651027e-03
5.550625190149927057e-04,-4.154908814592340321e-03
9.866357858642205159e-04,-5.520717761490831835e-03
1.541333133436018077e-03,-6.876718239380999811e-03
2.219017698460001853e-03,-8.222748478370041705e-03
3.019522272410146702e-03,-9.558630425888463636e-03
3.942649342761062048e-03,-1.088417003355092449e-02
4.988171141721231550e-03,-1.219915759314700587e-02
6.155829702431114825e-03,-1.350336812074546221e-02
7.445336922613066122e-03,-1.479656178774930129e-02
8.856374635655639427e-03,-1.607848439759338235e-02
1.038859468911712547e-02,-1.734886790664234152e-02
1.204161903062628269e-02,-1.860743098770782644e-02
1.381503980116172148e-02,-1.985387963448119811e-02
1.570841943568446197e-02,-2.108790780505096982e-02
1.772129077110096151e-02,-2.230919810256202715e-02
1.985315716152846743e-02,-2.351742249096152454e-02
2.210349260083493972e-02,-2.471224304367562394e-02
2.447174185242323441e-02,-2.589331272296561612e-02
2.695732058622735128e-02,-2.706027618762437900e-02
2.955961552288727257e-02,-2.821277062659530502e-02
3.227798458506631052e-02,-2.935042661602373440e-02
3.511175705587427087e-02,-3.047286899718885250e-02
3.806023374435663076e-02,-3.157971777270915381e-02
4.112268715800942998e-02,-3.267058901836939616e-02
4.429836168227735405e-02,-3.374509580788061930e-02
4.758647376699021159e-02,-3.480284914785652245e-02
5.098621211969217581e-02,-3.584345892027182567e-02
5.449673790581605060e-02,-3.686653482965823042e-02
5.811718495565326714e-02,-3.787168735229394512e-02
6.184665997806820803e-02,-3.885852868465073523e-02
6.568424278090440049e-02,-3.982667368838114369e-02
6.962898649802817808e-02,-4.077574082915478432e-02
7.367991782295385539e-02,-4.170535310668819357e-02
7.783603724899246235e-02,-4.261513897335709317e-02
8.209631931586486298e-02,-4.350473323883243676e-02
8.645971286271908474e-02,-4.437377795824261340e-02
9.092514128748824254e-02,-4.522192330143267464e-02
9.549150281252627437e-02,-4.604882840096860552e-02
1.001576707564547086e-01,-4.685416217661790561e-02
1.049224938121547934e-01,-4.763760413412947842e-02
1.097847963308350994e-01,-4.839884513623301382e-02
1.147433786121053734e-01,-4.913758814388249907e-02
1.197970171999845346e-01,-4.985354892587827436e-02
1.249444651847702037e-01,-5.054645673511798387e-02
1.301844525106951589e-01,-5.121605494984689255e-02
1.355156862892942238e-01,-5.186210167840386853e-02
1.409368511184055373e-01,-5.248437032608860298e-02
1.464466094067262136e-01,-5.308265012290847712e-02
1.520436017038428456e-01,-5.365674661110051563e-02
1.577264470356556925e-01,-5.420648209146203267e-02
1.634937432451133432e-01,-5.473169602766590758e-02
1.693440673381740313e-01,-5.523224540787800840e-02
1.752759758349081709e-01,-5.570800506313936667e-02
1.812880051256551273e-01,-5.615886794211995270e-02
1.873786718321474032e-01,-5.658474534199550016e-02
1.935464731735117572e-01,-5.698556709534351866e-02
1.997898873370579365e-01,-5.736128171309777535e-02
2.061073738537633759e-01,-5.771185648374224653e-02
2.124973739783607152e-01,-5.803727752906653881e-02
2.189583110739346528e-01,-5.833754981694082992e-02
2.254885910009341576e-01,-5.861269713170441653e-02
2.320866025105017272e-01,-5.886276200289237981e-02
2.387507176420255450e-01,-5.908780559315270076e-02
2.454792921248143966e-01,-5.928790754632873305e-02
2.522706657837961997e-01,-5.946316579680148429e-02
2.591231629491423938e-01,-5.961369634129819184e-02
2.660350928697133299e-01,-5.973963297448239840e-02
2.730047501302266255e-01,-5.984112698974276140e-02
2.800304150720424601e-01,-5.991834684669310185e-02
2.871103542174636702e-01,-5.997147780698662556e-02
2.942428206974455618e-01,-6.000072154012871944e-02
3.014260546826097453e-01,-6.000629570105003863e-02
3.086582838174550814e-01,-5.998843348126799147e-02
3.159377236576609294e-01,-5.994738313552804704e-02
3.232625781103714013e-01,-5.988340748586807455e-02
3.306310398773542603e-01,-5.979678340509543555e-02
3.380412909009252731e-01,-5.968780128170447091e-02
3.454915028125262744e-01,-5.955676446829195197e-02
3.529798373838479719e-01,-5.940398871554991578e-02
3.605044469803852514e-01,-5.922980159393004262e-02
3.680634750173136238e-01,-5.903454190507916033e-02
3.756550564175726303e-01,-5.881855908514420361e-02
3.832773180720472350e-01,-5.858221260203518022e-02
3.909283793017286346e-01,-5.832587134871742435e-02
3.986063523217436289e-01,-5.804991303457940344e-02
4.063093427071376440e-01,-5.775472357689037661e-02
4.140354498602952238e-01,-5.744069649432170799e-02
4.217827674798845239e-01,-5.710823230446013948e-02
4.295493840312085698e-01,-5.675773792718710742e-02
4.373333832178477598e-01,-5.638962609573852647e-02
4.451328444544773166e-01,-5.600431477719313572e-02
4.529458433407428375e-01,-5.560222660406582279e-02
4.607704521360774796e-01,-5.518378831860373812e-02
4.686047402353432645e-01,-5.474943023130144498e-02
4.764467746451786501e-01,-5.429958569506213029e-02
4.842946204609357985e-01,-5.383469059634053006e-02
4.921463413440896884e-01,-5.335518286450704334e-02
4.999999999999999445e-01,-5.286150200057158216e-02
5.078536586559102561e-01,-5.235408862630313437e-02
5.157053795390641460e-01,-5.183338405467553117e-02
5.235532253548212944e-01,-5.129982988246032521e-02
5.313952597646567355e-01,-5.075386760567812683e-02
5.392295478639224093e-01,-5.019593825850869606e-02
5.470541566592571625e-01,-4.962648207614608897e-02
5.548671555455225723e-01,-4.904593818197310745e-02
5.626666167821521292e-01,-4.845474429931569127e-02
5.704506159687912081e-01,-4.785333648792521738e-02
5.782172325201153651e-01,-4.724214890522446947e-02
5.859645501397048317e-01,-4.662161359224299695e-02
5.936906572928623005e-01,-4.599216028405789247e-02
6.013936476782562046e-01,-4.535421624445033079e-02
6.090716206982711434e-01,-4.470820612438292097e-02
6.167226819279527650e-01,-4.405455184380322603e-02
6.243449435824274252e-01,-4.339367249617951533e-02
6.319365249826864872e-01,-4.272598427508222940e-02
6.394955530196145821e-01,-4.205190042203408446e-02
6.470201626161519171e-01,-4.137183119476618015e-02
6.545084971874735036e-01,-4.068618385493767697e-02
6.619587090990747269e-01,-3.999536267430028186e-02
6.693689601226456842e-01,-3.929976895821889193e-02
6.767374218896284876e-01,-3.859980108539470128e-02
6.840622763423388486e-01,-3.789585456257946877e-02
6.913417161825448076e-01,-3.718832209301556335e-02
6.985739453173903657e-01,-3.647759365728996117e-02
7.057571793025543272e-01,-3.576405660525147634e-02
7.128896457825363298e-01,-3.504809575760436252e-02
7.199695849279575954e-01,-3.433009351576701840e-02
7.269952498697733745e-01,-3.361042997856109743e-02
7.339649071302866146e-01,-3.288948306428477603e-02
7.408768370508577172e-01,-3.216762863671514261e-02
7.477293342162038003e-01,-3.144524063358462157e-02
7.545207078751856589e-01,-3.072269119608219204e-02
7.612492823579743995e-01,-3.000035079794321352e-02
7.679133974894984949e-01,-2.927858837270969766e-02
7.745114089990658979e-01,-2.855777143776964608e-02
7.810416889260654028e-01,-2.783826621381316549e-02
7.875026260216393403e-01,-2.712043773838409069e-02
7.938926261462364575e-01,-2.640464997224511307e-02
8.002101126629419525e-01,-2.569126589732672120e-02
8.064535268264882983e-01,-2.498064760508264884e-02
8.126213281678525968e-01,-2.427315637413337418e-02
8.187119948743448727e-01,-2.356915273614531084e-02
8.247240241650917181e-01,-2.286899652895959048e-02
8.306559326618259131e-01,-2.217304693605844784e-02
8.365062567548866568e-01,-2.148166251153335593e-02
8.422735529643443630e-01,-2.079520118979816604e-02
8.479563982961570989e-01,-2.011402027937573070e-02
8.535533905932737309e-01,-1.943847644016923407e-02
8.590631488815942962e-01,-1.876892564372038483e-02
8.644843137107056652e-01,-1.810572311604515330e-02
8.698155474893047856e-01,-1.744922326272926524e-02
8.750555348152297963e-01,-1.679977957605960706e-02
8.802029828000155209e-01,-1.615774452405940170e-02
8.852566213878945156e-01,-1.552346942139086645e-02
8.902152036691648451e-01,-1.489730428218009883e-02
8.950775061878452066e-01,-1.427959765491550875e-02
8.998423292435452359e-01,-1.367069643965963463e-02
9.045084971874737256e-01,-1.307094568790785789e-02
9.090748587125117020e-01,-1.248068838551591453e-02
9.135402871372808598e-01,-1.190026521920497724e-02
9.179036806841349705e-01,-1.133001432723745525e-02
9.221639627510074266e-01,-1.077027103494000368e-02
9.263200821770459781e-01,-1.022136757582670606e-02
9.303710135019718219e-01,-9.683632799153079826e-03
9.343157572190956550e-01,-9.157391864800005013e-03
9.381533400219317365e-01,-8.642965926456280465e-03
9.418828150443467884e-01,-8.140671804130769282e-03
9.455032620941838939e-01,-7.650821647081462555e-03
9.490137878803077687e-01,-7.173722588304179242e-03
9.524135262330096774e-01,-6.709676391771171415e-03
9.557016383177225904e-01,-6.258979093650534828e-03
9.588773128419905145e-01,-5.821920638777594581e-03
9.619397662556432582e-01,-5.398784513679227848e-03
9.648882429441256736e-01,-4.989847377476505294e-03
9.677220154149337450e-01,-4.595378692014214818e-03
9.704403844771127829e-01,-4.215640352576315898e-03
9.730426794137726487e-01,-3.850886320556082092e-03
9.755282581475768211e-01,-3.501362259450332796e-03
9.778965073991650048e-01,-3.167305175544174282e-03
9.801468428384714215e-01,-2.848943064641010041e-03
9.822787092288989275e-01,-2.546494566175996985e-03
9.842915805643155380e-01,-2.260168626031497374e-03
9.861849601988382785e-01,-1.990164169341759794e-03
9.879583809693737173e-01,-1.736669784542069260e-03
9.896114053108828745e-01,-1.499863419879671114e-03
9.911436253643444161e-01,-1.279912093555693377e-03
9.925546630773869339e-01,-1.076971618622771200e-03
9.938441702975688852e-01,-8.911863437026684058e-04
9.950118288582787685e-01,-7.226889105349521003e-04
9.960573506572388824e-01,-5.716000292991741056e-04
9.969804777275897978e-01,-4.380282725888168358e-04
9.977809823015399981e-01,-3.220698888417250169e-04
9.984586668665640374e-01,-2.238086359573232434e-04
9.990133642141357795e-01,-1.433156357532300144e-04
9.994449374809849518e-01,-8.064924983161303191e-05
9.997532801828658000e-01,-3.585497734286124949e-05
9.999383162408302939e-01,-8.965375049010959946e-06
1.000000000000000000e+00,1.665334536937734749e-17
